,Date,Price,Short_PNL,ShortPNL_USD,Funding_Fees,Shorting_Fees,Pool_Money,Pool_Fees,Impermanent_Loss,Total_Open_Short_Amount,Tokens_in_Pool,Delta,Average_Open_Price,Unrealized_PnL_%,ROI
25,2022-11-22 19:51:43.439388,1135.11,0.0,0,-5.145833290000001e-07,-0.00025,-9.689282355218598e-05,0.009892737823482111,0.9999999906108712,-0.5,0.5000484511063406,4.8451106340552386e-05,1135.33,9.688812944255296e-05,0.009642218546043479
26,2022-11-22 19:51:43.545146,1135.11,0.0,0,-5.343749955e-07,-0.00025,-9.689282355218598e-05,0.010273218457866756,0.9999999906108712,-0.5,0.5000484511063406,4.8451106340552386e-05,1135.33,9.688812944255296e-05,0.010022679388761623
27,2022-11-22 19:51:43.652247,1135.11,0.0,0,-5.54166662e-07,-0.00025,-9.689282355218598e-05,0.010653699092251402,0.9999999906108712,-0.5,0.5000484511063406,4.8451106340552386e-05,1135.33,9.688812944255296e-05,0.01040314023147977
28,2022-11-22 19:51:43.776611,1135.11,0.0,0,-5.739583285e-07,-0.00025,-9.689282355218598e-05,0.011034179726636048,0.9999999906108712,-0.5,0.5000484511063406,4.8451106340552386e-05,1135.33,9.688812944255296e-05,0.010783601074197915
29,2022-11-22 19:51:43.882899,1135.11,0.0,0,-5.937499949999999e-07,-0.00025,-9.689282355218598e-05,0.011414660361020694,0.9999999906108712,-0.5,0.5000484511063406,4.8451106340552386e-05,1135.33,9.688812944255296e-05,0.011164061916916062
30,2022-11-22 19:51:43.996523,1135.1,0.0,0,-6.135416614999999e-07,-0.00025,-0.00010129726589425125,0.011795139319437932,0.9999999897378247,-0.5,0.500050653764035,5.065376403501354e-05,1135.33,0.00010129213532630082,0.011544520647208482
31,2022-11-22 19:51:44.106044,1135.1,0.0,0,-6.333333279999999e-07,-0.00025,-0.00010129726589425125,0.012175618277855172,0.9999999897378247,-0.5,0.500050653764035,5.065376403501354e-05,1135.33,0.00010129213532630082,0.011924979813959222
32,2022-11-22 19:51:44.233259,1135.1,0.0,0,-6.531249944999998e-07,-0.00025,-0.00010129726589425125,0.012556097236272412,0.9999999897378247,-0.5,0.500050653764035,5.065376403501354e-05,1135.33,0.00010129213532630082,0.012305438980709961
33,2022-11-22 19:51:44.343951,1135.1,0.0,0,-6.729166609999998e-07,-0.00025,-0.00010129726589425125,0.012936576194689652,0.9999999897378247,-0.5,0.500050653764035,5.065376403501354e-05,1135.33,0.00010129213532630082,0.012685898147460701
34,2022-11-22 19:51:44.454135,1135.1,0.0,0,-6.927083274999998e-07,-0.00025,-0.00010129726589425125,0.013317055153106891,0.9999999897378247,-0.5,0.500050653764035,5.065376403501354e-05,1135.33,0.00010129213532630082,0.01306635731421144
35,2022-11-22 19:51:44.561815,1135.09,0.0,0,-7.124999939999997e-07,-0.00025,-0.00010570172763768593,0.013697532435549343,0.9999999888259634,-0.5,0.500052856450837,5.285645083696888e-05,1135.33,0.00010569614121004867,0.013446814349127706
36,2022-11-22 19:51:44.683831,1135.1,0.0,0,-7.322916604999997e-07,-0.00025,-0.00010129726589425125,0.014078011393966581,0.9999999897378247,-0.5,0.500050653764035,5.065376403501354e-05,1135.33,0.00010129213532630082,0.01382727397173813
37,2022-11-22 19:51:44.794897,1135.1,0.0,0,-7.520833269999997e-07,-0.00025,-0.00010129726589425125,0.014458490352383821,0.9999999897378247,-0.5,0.500050653764035,5.065376403501354e-05,1135.33,0.00010129213532630082,0.01420773313848887
38,2022-11-22 19:51:44.903716,1135.1,0.0,0,-7.718749934999996e-07,-0.00025,-0.00010129726589425125,0.01483896931080106,0.9999999897378247,-0.5,0.500050653764035,5.065376403501354e-05,1135.33,0.00010129213532630082,0.01458819230523961
39,2022-11-22 19:51:45.014024,1135.1,0.0,0,-7.916666599999996e-07,-0.00025,-0.00010129726589425125,0.0152194482692183,0.9999999897378247,-0.5,0.500050653764035,5.065376403501354e-05,1135.33,0.00010129213532630082,0.01496865147199035
40,2022-11-22 19:51:45.120272,1135.1,0.0,0,-8.114583264999996e-07,-0.00025,-0.00010129726589425125,0.01559992722763554,0.9999999897378247,-0.5,0.500050653764035,5.065376403501354e-05,1135.33,0.00010129213532630082,0.01534911063874109
41,2022-11-22 19:51:45.229417,1135.1,0.0,0,-8.312499929999995e-07,-0.00025,-0.00010129726589425125,0.01598040618605278,0.9999999897378247,-0.5,0.500050653764035,5.065376403501354e-05,1135.33,0.00010129213532630082,0.01572956980549183
42,2022-11-22 19:51:45.358681,1135.1,0.0,0,-8.510416594999995e-07,-0.00025,-0.00010129726589425125,0.016360885144470018,0.9999999897378247,-0.5,0.500050653764035,5.065376403501354e-05,1135.33,0.00010129213532630082,0.016110028972242566
43,2022-11-22 19:51:45.466686,1135.1,0.0,0,-8.708333259999995e-07,-0.00025,-0.00010129726589425125,0.01674136410288726,0.9999999897378247,-0.5,0.500050653764035,5.065376403501354e-05,1135.33,0.00010129213532630082,0.016490488138993308
44,2022-11-22 19:51:45.574776,1135.1,0.0,0,-8.906249924999997e-07,-0.00025,-0.00010129726589425125,0.017121843061304497,0.9999999897378247,-0.5,0.500050653764035,5.065376403501354e-05,1135.33,0.00010129213532630082,0.016870947305744045
45,2022-11-22 19:51:45.724572,1135.1,0.0,0,-9.104166589999998e-07,-0.00025,-0.00010129726589425125,0.01750232201972174,0.9999999897378247,-0.5,0.500050653764035,5.065376403501354e-05,1135.33,0.00010129213532630082,0.017251406472494787
46,2022-11-22 19:51:45.833622,1135.1,0.0,0,-9.302083254999998e-07,-0.00025,-0.00010129726589425125,0.017882800978138977,0.9999999897378247,-0.5,0.500050653764035,5.065376403501354e-05,1135.33,0.00010129213532630082,0.017631865639245528
47,2022-11-22 19:51:45.949230,1135.1,0.0,0,-9.499999919999999e-07,-0.00025,-0.00010129726589425125,0.01826327993655622,0.9999999897378247,-0.5,0.500050653764035,5.065376403501354e-05,1135.33,0.00010129213532630082,0.01801232480599627
48,2022-11-22 19:51:46.061783,1135.1,0.0,0,-9.697916585e-07,-0.00025,-0.00010129726589425125,0.018643758894973456,0.9999999897378247,-0.5,0.500050653764035,5.065376403501354e-05,1135.33,0.00010129213532630082,0.018392783972747007
49,2022-11-22 19:51:46.171736,1135.1,0.0,0,-9.89583325e-07,-0.00025,-0.00010129726589425125,0.019024237853390694,0.9999999897378247,-0.5,0.500050653764035,5.065376403501354e-05,1135.33,0.00010129213532630082,0.018773243139497745
50,2022-11-22 19:51:46.279358,1135.1,0.0,0,-1.0093749915e-06,-0.00025,-0.00010129726589425125,0.019404716811807936,0.9999999897378247,-0.5,0.500050653764035,5.065376403501354e-05,1135.33,0.00010129213532630082,0.019153702306248487
51,2022-11-22 19:51:46.398217,1135.1,0.0,0,-1.0291666580000002e-06,-0.00025,-0.00010129726589425125,0.019785195770225174,0.9999999897378247,-0.5,0.500050653764035,5.065376403501354e-05,1135.33,0.00010129213532630082,0.019534161472999224
52,2022-11-22 19:51:46.516090,1135.1,0.0,0,-1.0489583245000002e-06,-0.00025,-0.00010129726589425125,0.020165674728642415,0.9999999897378247,-0.5,0.500050653764035,5.065376403501354e-05,1135.33,0.00010129213532630082,0.019914620639749966
53,2022-11-22 19:51:46.636890,1135.1,0.0,0,-1.0687499910000002e-06,-0.00025,-0.00010129726589425125,0.020546153687059653,0.9999999897378247,-0.5,0.500050653764035,5.065376403501354e-05,1135.33,0.00010129213532630082,0.020295079806500704
54,2022-11-22 19:51:46.745326,1135.1,0.0,0,-1.0885416575000002e-06,-0.00025,-0.00010129726589425125,0.020926632645476895,0.9999999897378247,-0.5,0.500050653764035,5.065376403501354e-05,1135.33,0.00010129213532630082,0.020675538973251445
55,2022-11-22 19:51:46.864287,1135.1,0.0,0,-1.1083333240000004e-06,-0.00025,-0.00010129726589425125,0.021307111603894133,0.9999999897378247,-0.5,0.500050653764035,5.065376403501354e-05,1135.33,0.00010129213532630082,0.021055998140002183
56,2022-11-22 19:51:46.990925,1135.1,0.0,0,-1.1281249905000004e-06,-0.00025,-0.00010129726589425125,0.02168759056231137,0.9999999897378247,-0.5,0.500050653764035,5.065376403501354e-05,1135.33,0.00010129213532630082,0.02143645730675292
57,2022-11-22 19:51:47.110842,1135.1,0.0,0,-1.1479166570000004e-06,-0.00025,-0.00010129726589425125,0.022068069520728612,0.9999999897378247,-0.5,0.500050653764035,5.065376403501354e-05,1135.33,0.00010129213532630082,0.021816916473503662
58,2022-11-22 19:51:47.236089,1135.1,0.0,0,-1.1677083235000007e-06,-0.00025,-0.00010129726589425125,0.02244854847914585,0.9999999897378247,-0.5,0.500050653764035,5.065376403501354e-05,1135.33,0.00010129213532630082,0.0221973756402544
59,2022-11-22 19:51:47.344321,1135.1,0.0,0,-1.1874999900000007e-06,-0.00025,-0.00010129726589425125,0.02282902743756309,0.9999999897378247,-0.5,0.500050653764035,5.065376403501354e-05,1135.33,0.00010129213532630082,0.02257783480700514
60,2022-11-22 19:51:47.454578,1135.1,0.0,0,-1.2072916565000007e-06,-0.00025,-0.00010129726589425125,0.02320950639598033,0.9999999897378247,-0.5,0.500050653764035,5.065376403501354e-05,1135.33,0.00010129213532630082,0.02295829397375588
61,2022-11-22 19:51:47.565072,1135.1,0.0,0,-1.2270833230000007e-06,-0.00025,-0.00010129726589425125,0.02358998535439757,0.9999999897378247,-0.5,0.500050653764035,5.065376403501354e-05,1135.33,0.00010129213532630082,0.02333875314050662
62,2022-11-22 19:51:47.684803,1135.1,0.0,0,-1.2468749895000009e-06,-0.00025,-0.00010129726589425125,0.02397046431281481,0.9999999897378247,-0.5,0.500050653764035,5.065376403501354e-05,1135.33,0.00010129213532630082,0.02371921230725736
63,2022-11-22 19:51:47.791764,1135.1,0.0,0,-1.2666666560000009e-06,-0.00025,-0.00010129726589425125,0.02435094327123205,0.9999999897378247,-0.5,0.500050653764035,5.065376403501354e-05,1135.33,0.00010129213532630082,0.0240996714740081
64,2022-11-22 19:51:47.913056,1135.1,0.0,0,-1.286458322500001e-06,-0.00025,-0.00010129726589425125,0.02473142222964929,0.9999999897378247,-0.5,0.500050653764035,5.065376403501354e-05,1135.33,0.00010129213532630082,0.024480130640758838
65,2022-11-22 19:51:48.024369,1135.1,0.0,0,-1.3062499890000011e-06,-0.00025,-0.00010129726589425125,0.025111901188066527,0.9999999897378247,-0.5,0.500050653764035,5.065376403501354e-05,1135.33,0.00010129213532630082,0.024860589807509575
66,2022-11-22 19:51:48.158036,1135.1,0.0,0,-1.3260416555000011e-06,-0.00025,-0.00010129726589425125,0.025492380146483768,0.9999999897378247,-0.5,0.500050653764035,5.065376403501354e-05,1135.33,0.00010129213532630082,0.025241048974260317
67,2022-11-22 19:51:48.266550,1135.1,0.0,0,-1.3458333220000011e-06,-0.00025,-0.00010129726589425125,0.025872859104901006,0.9999999897378247,-0.5,0.500050653764035,5.065376403501354e-05,1135.33,0.00010129213532630082,0.025621508141011055
68,2022-11-22 19:51:48.378157,1135.1,0.0,0,-1.3656249885000011e-06,-0.00025,-0.00010129726589425125,0.026253338063318248,0.9999999897378247,-0.5,0.500050653764035,5.065376403501354e-05,1135.33,0.00010129213532630082,0.026001967307761796
69,2022-11-22 19:51:48.512005,1135.1,0.0,0,-1.3854166550000013e-06,-0.00025,-0.00010129726589425125,0.026633817021735486,0.9999999897378247,-0.5,0.500050653764035,5.065376403501354e-05,1135.33,0.00010129213532630082,0.026382426474512534
70,2022-11-22 19:51:48.622509,1135.1,0.0,0,-1.4052083215000013e-06,-0.00025,-0.00010129726589425125,0.027014295980152727,0.9999999897378247,-0.5,0.500050653764035,5.065376403501354e-05,1135.33,0.00010129213532630082,0.026762885641263275
71,2022-11-22 19:51:48.738217,1135.1,0.0,0,-1.4249999880000013e-06,-0.00025,-0.00010129726589425125,0.027394774938569965,0.9999999897378247,-0.5,0.500050653764035,5.065376403501354e-05,1135.33,0.00010129213532630082,0.027143344808014013
72,2022-11-22 19:51:48.850622,1135.1,0.0,0,-1.4447916545000016e-06,-0.00025,-0.00010129726589425125,0.027775253896987203,0.9999999897378247,-0.5,0.500050653764035,5.065376403501354e-05,1135.33,0.00010129213532630082,0.02752380397476475
73,2022-11-22 19:51:48.959845,1135.1,0.0,0,-1.4645833210000016e-06,-0.00025,-0.00010129726589425125,0.028155732855404444,0.9999999897378247,-0.5,0.500050653764035,5.065376403501354e-05,1135.33,0.00010129213532630082,0.027904263141515492
74,2022-11-22 19:51:49.072601,1135.1,0.0,0,-1.4843749875000016e-06,-0.00025,-0.00010129726589425125,0.028536211813821686,0.9999999897378247,-0.5,0.500050653764035,5.065376403501354e-05,1135.33,0.00010129213532630082,0.028284722308266237
75,2022-11-22 19:51:49.188574,1135.1,0.0,0,-1.5041666540000016e-06,-0.00025,-0.00010129726589425125,0.02891669077223893,0.9999999897378247,-0.5,0.500050653764035,5.065376403501354e-05,1135.33,0.00010129213532630082,0.028665181475016982
76,2022-11-22 19:51:49.305128,1135.1,0.0,0,-1.5239583205000018e-06,-0.00025,-0.00010129726589425125,0.029297169730656172,0.9999999897378247,-0.5,0.500050653764035,5.065376403501354e-05,1135.33,0.00010129213532630082,0.029045640641767723
77,2022-11-22 19:51:49.416134,1135.1,0.0,0,-1.5437499870000018e-06,-0.00025,-0.00010129726589425125,0.029677648689073414,0.9999999897378247,-0.5,0.500050653764035,5.065376403501354e-05,1135.33,0.00010129213532630082,0.029426099808518465
78,2022-11-22 19:51:49.527012,1135.1,0.0,0,-1.5635416535000018e-06,-0.00025,-0.00010129726589425125,0.03005812764749066,0.9999999897378247,-0.5,0.500050653764035,5.065376403501354e-05,1135.33,0.00010129213532630082,0.02980655897526921
79,2022-11-22 19:51:49.646662,1135.1,0.0,0,-1.583333320000002e-06,-0.00025,-0.00010129726589425125,0.0304386066059079,0.9999999897378247,-0.5,0.500050653764035,5.065376403501354e-05,1135.33,0.00010129213532630082,0.03018701814201995
80,2022-11-22 19:51:49.754722,1135.11,0.0,0,-1.603124986500002e-06,-0.00025,-9.689282355218598e-05,0.030819087240292545,0.9999999906108712,-0.5,0.5000484511063406,4.8451106340552386e-05,1135.33,9.688812944255296e-05,0.030567479421196413
81,2022-11-22 19:51:49.889295,1135.11,0.0,0,-1.622916653000002e-06,-0.00025,-9.689282355218598e-05,0.03119956787467719,0.9999999906108712,-0.5,0.5000484511063406,4.8451106340552386e-05,1135.33,9.688812944255296e-05,0.030947940263914557
82,2022-11-22 19:51:49.999621,1135.11,0.0,0,-1.642708319500002e-06,-0.00025,-9.689282355218598e-05,0.031580048509061834,0.9999999906108712,-0.5,0.5000484511063406,4.8451106340552386e-05,1135.33,9.688812944255296e-05,0.0313284011066327
83,2022-11-22 19:51:50.111976,1135.11,0.0,0,-1.6624999860000022e-06,-0.00025,-9.689282355218598e-05,0.03196052914344648,0.9999999906108712,-0.5,0.5000484511063406,4.8451106340552386e-05,1135.33,9.688812944255296e-05,0.031708861949350846
84,2022-11-22 19:51:50.221910,1135.11,0.0,0,-1.6822916525000022e-06,-0.00025,-9.689282355218598e-05,0.03234100977783112,0.9999999906108712,-0.5,0.5000484511063406,4.8451106340552386e-05,1135.33,9.688812944255296e-05,0.03208932279206899
85,2022-11-22 19:51:50.343778,1135.11,0.0,0,-1.7020833190000023e-06,-0.00025,-9.689282355218598e-05,0.03272149041221577,0.9999999906108712,-0.5,0.5000484511063406,4.8451106340552386e-05,1135.33,9.688812944255296e-05,0.032469783634787135
86,2022-11-22 19:51:50.455148,1135.11,0.0,0,-1.7218749855000025e-06,-0.00025,-9.689282355218598e-05,0.03310197104660041,0.9999999906108712,-0.5,0.5000484511063406,4.8451106340552386e-05,1135.33,9.688812944255296e-05,0.03285024447750528
87,2022-11-22 19:51:50.561284,1135.11,0.0,0,-1.7416666520000023e-06,-0.00025,-9.689282355218598e-05,0.033482451680985056,0.9999999906108712,-0.5,0.5000484511063406,4.8451106340552386e-05,1135.33,9.688812944255296e-05,0.03323070532022342
88,2022-11-22 19:51:50.671774,1135.11,0.0,0,-1.761458318500002e-06,-0.00025,-9.689282355218598e-05,0.0338629323153697,0.9999999906108712,-0.5,0.5000484511063406,4.8451106340552386e-05,1135.33,9.688812944255296e-05,0.03361116616294157
89,2022-11-22 19:51:50.791653,1135.11,0.0,0,-1.781249985000002e-06,-0.00025,-9.689282355218598e-05,0.034243412949754345,0.9999999906108712,-0.5,0.5000484511063406,4.8451106340552386e-05,1135.33,9.688812944255296e-05,0.03399162700565971
90,2022-11-22 19:51:50.908894,1135.11,0.0,0,-1.8010416515000018e-06,-0.00025,-9.689282355218598e-05,0.03462389358413898,0.9999999906108712,-0.5,0.5000484511063406,4.8451106340552386e-05,1135.33,9.688812944255296e-05,0.03437208784837785
91,2022-11-22 19:51:51.018963,1135.11,0.0,0,-1.8208333180000016e-06,-0.00025,-9.689282355218598e-05,0.03500437421852363,0.9999999906108712,-0.5,0.5000484511063406,4.8451106340552386e-05,1135.33,9.688812944255296e-05,0.034752548691095994
92,2022-11-22 19:51:51.135846,1135.11,0.0,0,-1.8406249845000016e-06,-0.00025,-9.689282355218598e-05,0.03538485485290827,0.9999999906108712,-0.5,0.5000484511063406,4.8451106340552386e-05,1135.33,9.688812944255296e-05,0.03513300953381414
93,2022-11-22 19:51:51.248002,1135.11,0.0,0,-1.8604166510000014e-06,-0.00025,-9.689282355218598e-05,0.03576533548729292,0.9999999906108712,-0.5,0.5000484511063406,4.8451106340552386e-05,1135.33,9.688812944255296e-05,0.03551347037653228
94,2022-11-22 19:51:51.360209,1135.11,0.0,0,-1.8802083175000014e-06,-0.00025,-9.689282355218598e-05,0.03614581612167756,0.9999999906108712,-0.5,0.5000484511063406,4.8451106340552386e-05,1135.33,9.688812944255296e-05,0.03589393121925043
95,2022-11-22 19:51:51.476555,1135.11,0.0,0,-1.8999999840000012e-06,-0.00025,-9.689282355218598e-05,0.036526296756062206,0.9999999906108712,-0.5,0.5000484511063406,4.8451106340552386e-05,1135.33,9.688812944255296e-05,0.03627439206196857
96,2022-11-22 19:51:51.614706,1135.11,0.0,0,-1.9197916505000012e-06,-0.00025,-9.689282355218598e-05,0.03690677739044685,0.9999999906108712,-0.5,0.5000484511063406,4.8451106340552386e-05,1135.33,9.688812944255296e-05,0.036654852904686716
97,2022-11-22 19:51:51.727443,1135.11,0.0,0,-1.939583317000001e-06,-0.00025,-9.689282355218598e-05,0.037287258024831495,0.9999999906108712,-0.5,0.5000484511063406,4.8451106340552386e-05,1135.33,9.688812944255296e-05,0.03703531374740486
98,2022-11-22 19:51:51.841769,1135.11,0.0,0,-1.959374983500001e-06,-0.00025,-9.689282355218598e-05,0.03766773865921614,0.9999999906108712,-0.5,0.5000484511063406,4.8451106340552386e-05,1135.33,9.688812944255296e-05,0.037415774590123005
99,2022-11-22 19:51:51.951438,1135.11,0.0,0,-1.979166650000001e-06,-0.00025,-9.689282355218598e-05,0.038048219293600784,0.9999999906108712,-0.5,0.5000484511063406,4.8451106340552386e-05,1135.33,9.688812944255296e-05,0.03779623543284115
100,2022-11-22 19:51:52.081229,1135.11,0.0,0,-1.9989583165000004e-06,-0.00025,-9.689282355218598e-05,0.03842869992798543,0.9999999906108712,-0.5,0.5000484511063406,4.8451106340552386e-05,1135.33,9.688812944255296e-05,0.038176696275559294
101,2022-11-22 19:51:52.201841,1135.11,0.0,0,-2.0187499830000004e-06,-0.00025,-9.689282355218598e-05,0.03880918056237007,0.9999999906108712,-0.5,0.5000484511063406,4.8451106340552386e-05,1135.33,9.688812944255296e-05,0.03855715711827744
102,2022-11-22 19:51:52.311087,1135.11,0.0,0,-2.0385416495000004e-06,-0.00025,-9.689282355218598e-05,0.03918966119675472,0.9999999906108712,-0.5,0.5000484511063406,4.8451106340552386e-05,1135.33,9.688812944255296e-05,0.03893761796099558
103,2022-11-22 19:51:52.429583,1135.11,0.0,0,-2.0583333160000004e-06,-0.00025,-9.689282355218598e-05,0.03957014183113936,0.9999999906108712,-0.5,0.5000484511063406,4.8451106340552386e-05,1135.33,9.688812944255296e-05,0.03931807880371373
104,2022-11-22 19:51:52.544548,1135.11,0.0,0,-2.0781249825e-06,-0.00025,-9.689282355218598e-05,0.039950622465524006,0.9999999906108712,-0.5,0.5000484511063406,4.8451106340552386e-05,1135.33,9.688812944255296e-05,0.03969853964643187
105,2022-11-22 19:51:52.669220,1135.11,0.0,0,-2.097916649e-06,-0.00025,-9.689282355218598e-05,0.04033110309990865,0.9999999906108712,-0.5,0.5000484511063406,4.8451106340552386e-05,1135.33,9.688812944255296e-05,0.040079000489150016
106,2022-11-22 19:51:52.787252,1135.11,0.0,0,-2.1177083155e-06,-0.00025,-9.689282355218598e-05,0.040711583734293295,0.9999999906108712,-0.5,0.5000484511063406,4.8451106340552386e-05,1135.33,9.688812944255296e-05,0.04045946133186816
107,2022-11-22 19:51:52.909409,1135.11,0.0,0,-2.1374999819999996e-06,-0.00025,-9.689282355218598e-05,0.04109206436867794,0.9999999906108712,-0.5,0.5000484511063406,4.8451106340552386e-05,1135.33,9.688812944255296e-05,0.040839922174586304
108,2022-11-22 19:51:53.035105,1135.11,0.0,0,-2.1572916484999996e-06,-0.00025,-9.689282355218598e-05,0.041472545003062584,0.9999999906108712,-0.5,0.5000484511063406,4.8451106340552386e-05,1135.33,9.688812944255296e-05,0.04122038301730445
